,potential,dnn,dim,s,d,energySMSE,Float64profile,cps,numParticles,sum
803,glb,2.0,56.56854249492381,0.225,-2.5,3.9893481194499616,"[71.46153846153847, 17.846153846153847, 6.923076923076923, 3.3076923076923075, 2.4615384615384617, 2.0, 1.9230769230769231, 1.6923076923076923, 1.6153846153846154, 1.4615384615384615, 1.4615384615384615, 1.4615384615384615, 1.4615384615384615, 1.4615384615384615, 1.4615384615384615, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3076923076923077, 1.2307692307692308, 1.2307692307692308, 1.1538461538461537, 1.1538461538461537, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156]",0.5042689833024545,197.92307692307693,197.9230769230771
468,glb,2.0,56.56854249492381,0.375,0.5,0.2067858109377009,"[99.38461538461539, 35.92307692307692, 19.846153846153847, 11.923076923076923, 8.538461538461538, 5.461538461538462, 4.076923076923077, 3.230769230769231, 2.3076923076923075, 1.9230769230769231, 1.7692307692307692, 1.4615384615384615, 1.2307692307692308, 0.8461538461538461, 0.6923076923076923, 0.6153846153846154, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5042935725142258,200.00000000000006,200.00000000000003
1677,glb,2.0,56.56854249492381,0.75,1.5,26.066647357365174,"[89.46153846153847, 38.23076923076923, 22.46153846153846, 15.615384615384615, 10.23076923076923, 7.615384615384615, 5.0, 3.6153846153846154, 2.3846153846153846, 1.3076923076923077, 1.3076923076923077, 1.0769230769230769, 0.7692307692307693, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5045667538863163,199.99999999999994,200.0
1132,glb,2.0,56.56854249492381,0.01,1.0,0.00053049594346,"[71.92307692307692, 19.384615384615383, 9.846153846153847, 5.6923076923076925, 3.8461538461538463, 3.0, 2.4615384615384617, 2.076923076923077, 2.0, 1.7692307692307692, 1.6923076923076923, 1.6923076923076923, 1.6153846153846154, 1.5384615384615385, 1.4615384615384615, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3076923076923077, 1.3076923076923077, 1.2307692307692308, 1.2307692307692308, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078]",0.5045724841428962,198.69230769230768,198.69230769230776
1579,glb,2.0,56.56854249492381,0.3,3.5,1.5408530619033574,"[77.53846153846153, 23.53846153846154, 11.461538461538462, 7.3076923076923075, 4.923076923076923, 3.6153846153846154, 3.0, 2.923076923076923, 2.6923076923076925, 2.3076923076923075, 2.076923076923077, 1.9230769230769231, 1.7692307692307692, 1.4615384615384615, 1.4615384615384615, 1.4615384615384615, 1.3846153846153846, 1.1538461538461537, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.38461538461538464, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.505007710371626,200.0,199.99999999999991
759,glb,2.0,56.56854249492381,0.01,1.5,0.004239594923038,"[67.92307692307692, 18.615384615384617, 9.384615384615385, 5.538461538461538, 3.8461538461538463, 3.230769230769231, 2.5384615384615383, 2.230769230769231, 1.9230769230769231, 1.9230769230769231, 1.7692307692307692, 1.7692307692307692, 1.6153846153846154, 1.6153846153846154, 1.5384615384615385, 1.3846153846153846, 1.3846153846153846, 1.2307692307692308, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385]",0.5053600431250597,198.38461538461542,198.38461538461544
707,glb,2.0,56.56854249492381,0.6,1.0,2.811810650243289,"[90.07692307692308, 39.53846153846154, 23.0, 14.23076923076923, 8.76923076923077, 6.461538461538462, 4.230769230769231, 3.0, 2.4615384615384617, 1.9230769230769231, 1.5384615384615385, 1.3076923076923077, 1.0, 0.8461538461538461, 0.5384615384615384, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5061945274560453,200.00000000000003,200.0
725,glb,2.0,56.56854249492381,0.675,1.5,19.44283186582431,"[90.38461538461539, 38.38461538461539, 21.76923076923077, 14.538461538461538, 11.076923076923077, 7.0, 5.076923076923077, 3.6923076923076925, 2.4615384615384617, 1.7692307692307692, 1.1538461538461537, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.3076923076923077, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5062939476195922,199.99999999999997,199.99999999999997
371,glb,2.0,56.56854249492381,0.75,3.0,3.952412585809935,"[87.23076923076923, 39.30769230769231, 22.76923076923077, 15.307692307692308, 10.692307692307692, 7.3076923076923075, 4.923076923076923, 3.3846153846153846, 2.3846153846153846, 1.7692307692307692, 1.2307692307692308, 0.9230769230769231, 0.6923076923076923, 0.5384615384615384, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5064582719827236,200.00000000000003,200.0
1207,glb,2.0,56.56854249492381,0.375,-0.5,0.1111319815271387,"[100.23076923076923, 35.53846153846154, 19.384615384615383, 11.384615384615385, 7.6923076923076925, 5.6923076923076925, 4.230769230769231, 3.4615384615384617, 2.769230769230769, 2.1538461538461537, 1.6923076923076923, 1.3846153846153846, 1.1538461538461537, 0.8461538461538461, 0.6153846153846154, 0.5384615384615384, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5065940720022956,200.00000000000003,199.99999999999997
1394,glb,2.0,56.56854249492381,0.375,-0.5,0.2389833727564641,"[99.3076923076923, 34.92307692307692, 19.153846153846153, 12.692307692307692, 8.153846153846153, 6.0, 3.923076923076923, 3.4615384615384617, 2.923076923076923, 2.230769230769231, 1.7692307692307692, 1.3076923076923077, 1.0, 0.8461538461538461, 0.6923076923076923, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5074553143700492,199.99999999999997,200.0
929,glb,2.0,56.56854249492381,0.75,1.5,8.963731336753373,"[91.46153846153847, 38.23076923076923, 23.307692307692307, 14.0, 8.846153846153847, 7.0, 5.3076923076923075, 3.5384615384615383, 2.5384615384615383, 1.8461538461538463, 1.3846153846153846, 1.0, 0.5384615384615384, 0.38461538461538464, 0.3076923076923077, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5078710448797416,200.0,200.0
1507,glb,2.0,56.56854249492381,0.01,1.5,0.0028591544576864,"[67.46153846153847, 19.615384615384617, 9.307692307692308, 6.153846153846154, 4.3076923076923075, 3.230769230769231, 2.6153846153846154, 2.1538461538461537, 1.9230769230769231, 1.6923076923076923, 1.6923076923076923, 1.6153846153846154, 1.5384615384615385, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.2307692307692308, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077]",0.5082218152982465,198.30769230769232,198.30769230769243
181,glb,2.0,56.56854249492381,0.75,1.5,7.073475236856538,"[92.15384615384616, 37.46153846153846, 22.46153846153846, 15.384615384615385, 10.846153846153847, 6.769230769230769, 4.923076923076923, 3.6923076923076925, 2.923076923076923, 1.6923076923076923, 1.1538461538461537, 0.38461538461538464, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5090684147461081,200.0,200.0
991,glb,2.0,56.56854249492381,0.225,-3.0,4.619394220191432,"[79.07692307692308, 18.384615384615383, 6.846153846153846, 2.6923076923076925, 2.230769230769231, 1.8461538461538463, 1.4615384615384615, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3846153846153846, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.3076923076923077, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.2307692307692308, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.9230769230769231, 0.8461538461538461, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.07692307692307693]",0.50988242586218,199.69230769230765,199.6923076923075
1581,glb,2.0,56.56854249492381,0.375,-0.5,0.070960399741679,"[99.23076923076923, 34.23076923076923, 17.692307692307693, 10.846153846153847, 7.6923076923076925, 5.615384615384615, 4.615384615384615, 3.6923076923076925, 3.0, 2.4615384615384617, 1.8461538461538463, 1.4615384615384615, 1.0, 0.6923076923076923, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.51019451805056,200.00000000000003,200.00000000000006
868,glb,2.0,56.56854249492381,0.525,-1.0,0.1027413723789038,"[103.84615384615384, 35.15384615384615, 17.153846153846153, 11.0, 6.6923076923076925, 4.538461538461538, 3.5384615384615383, 3.1538461538461537, 2.6923076923076925, 2.4615384615384617, 2.1538461538461537, 1.8461538461538463, 1.6153846153846154, 1.0, 0.9230769230769231, 0.6923076923076923, 0.38461538461538464, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5110571873161289,199.99999999999994,199.99999999999986
1216,glb,2.0,56.56854249492381,0.375,0.5,0.8259696613908755,"[93.46153846153847, 35.0, 20.23076923076923, 13.384615384615385, 9.076923076923077, 6.538461538461538, 4.923076923076923, 3.3846153846153846, 2.6153846153846154, 2.1538461538461537, 1.4615384615384615, 1.2307692307692308, 1.1538461538461537, 1.0, 0.7692307692307693, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5117226393984173,200.00000000000003,199.99999999999991
