,potential,dnn,dim,s,d,energySMSE,profile,regime,cps,source,type,num,error
1266,glb,2.0,56.56854249492381,0.6,0.01,0.0012104963342511,"[138.84615384615384, 39.84615384615385, 13.923076923076923, 4.6923076923076925, 1.6923076923076923, 0.6153846153846154, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",random,16.953642063217302,experiment,,,
1267,glb,2.0,56.56854249492381,0.6,0.5,0.2773197231271701,"[105.38461538461539, 43.38461538461539, 21.615384615384617, 11.384615384615385, 6.230769230769231, 3.8461538461538463, 2.5384615384615383, 1.9230769230769231, 1.3076923076923077, 1.0769230769230769, 0.8461538461538461, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.769065249481304,experiment,,,
1268,glb,2.0,56.56854249492381,0.6,1.0,0.8550528561348852,"[92.53846153846153, 41.23076923076923, 22.846153846153847, 12.76923076923077, 8.0, 4.6923076923076925, 3.3846153846153846, 2.4615384615384617, 2.1538461538461537, 1.8461538461538463, 1.5384615384615385, 1.3846153846153846, 1.2307692307692308, 1.0769230769230769, 0.7692307692307693, 0.6923076923076923, 0.5384615384615384, 0.46153846153846156, 0.3076923076923077, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.276243271895506,experiment,,,
1269,glb,2.0,56.56854249492381,0.6,1.5,12.090515020340286,"[90.07692307692308, 35.46153846153846, 21.615384615384617, 14.538461538461538, 9.538461538461538, 6.769230769230769, 5.384615384615385, 4.615384615384615, 3.769230769230769, 2.6923076923076925, 1.8461538461538463, 1.4615384615384615, 0.9230769230769231, 0.6923076923076923, 0.46153846153846156, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.80186500097301,experiment,,,
1270,glb,2.0,56.56854249492381,0.6,2.0,3.028930208406829,"[89.38461538461539, 38.15384615384615, 19.76923076923077, 14.076923076923077, 9.923076923076923, 7.461538461538462, 5.615384615384615, 3.769230769230769, 2.4615384615384617, 1.7692307692307692, 1.5384615384615385, 1.3846153846153846, 1.1538461538461537, 1.0, 0.5384615384615384, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.586365661684084,experiment,,,
1271,glb,2.0,56.56854249492381,0.6,2.5,2.7013862788163645,"[87.3076923076923, 37.0, 20.923076923076923, 14.846153846153847, 11.153846153846153, 8.153846153846153, 6.153846153846154, 3.5384615384615383, 2.5384615384615383, 1.8461538461538463, 1.4615384615384615, 1.1538461538461537, 0.8461538461538461, 0.6923076923076923, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.614489271494836,experiment,,,
1272,glb,2.0,56.56854249492381,0.6,3.0,1.7825321044856943,"[83.3076923076923, 35.76923076923077, 21.23076923076923, 13.307692307692308, 9.692307692307692, 7.153846153846154, 5.615384615384615, 4.384615384615385, 3.0, 2.6923076923076925, 2.076923076923077, 1.6923076923076923, 1.4615384615384615, 1.3846153846153846, 1.0769230769230769, 0.9230769230769231, 0.6923076923076923, 0.46153846153846156, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.729081145563637,experiment,,,
1273,glb,2.0,56.56854249492381,0.6,3.5,0.8779098928467723,"[81.92307692307692, 36.53846153846154, 22.53846153846154, 14.615384615384615, 10.384615384615385, 7.461538461538462, 6.0, 4.3076923076923075, 3.3076923076923075, 2.6153846153846154, 2.076923076923077, 1.8461538461538463, 1.4615384615384615, 1.3076923076923077, 0.9230769230769231, 0.6153846153846154, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.877861788089476,experiment,,,
1274,glb,2.0,56.56854249492381,0.6,4.0,3.354815027352718,"[84.07692307692308, 35.76923076923077, 20.076923076923077, 12.307692307692308, 9.23076923076923, 7.230769230769231, 5.538461538461538, 4.615384615384615, 4.153846153846154, 3.230769230769231, 2.8461538461538463, 1.7692307692307692, 1.5384615384615385, 1.4615384615384615, 1.4615384615384615, 1.2307692307692308, 1.0, 0.6153846153846154, 0.5384615384615384, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.92760783030912,experiment,,,
1275,glb,2.0,56.56854249492381,0.675,-0.5,0.0165905196387721,"[125.76923076923077, 42.38461538461539, 17.307692307692307, 7.3076923076923075, 3.076923076923077, 2.0, 1.2307692307692308, 0.46153846153846156, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,17.744566244106018,experiment,,,
1276,glb,2.0,56.56854249492381,0.675,-1.0,0.0327580692907798,"[111.6923076923077, 39.0, 21.46153846153846, 12.153846153846153, 7.153846153846154, 4.076923076923077, 2.076923076923077, 1.2307692307692308, 0.6923076923076923, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.632724748594416,experiment,,,
1277,glb,2.0,56.56854249492381,0.675,-1.5,0.0613441018360649,"[100.46153846153847, 36.15384615384615, 18.53846153846154, 10.76923076923077, 7.538461538461538, 5.615384615384615, 4.076923076923077, 2.8461538461538463, 2.4615384615384617, 2.0, 1.8461538461538463, 1.4615384615384615, 1.1538461538461537, 0.9230769230769231, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.277621013486158,experiment,,,
1278,glb,2.0,56.56854249492381,0.675,-2.0,0.2890749322263691,"[88.38461538461539, 35.53846153846154, 20.23076923076923, 14.692307692307692, 10.076923076923077, 7.0, 4.615384615384615, 3.6923076923076925, 3.1538461538461537, 2.769230769230769, 2.076923076923077, 1.7692307692307692, 1.3076923076923077, 1.0, 0.9230769230769231, 0.7692307692307693, 0.6923076923076923, 0.6153846153846154, 0.46153846153846156, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.717807037483723,experiment,,,
1279,glb,2.0,56.56854249492381,0.675,-2.5,0.2835976673313912,"[88.46153846153847, 34.92307692307692, 20.076923076923077, 13.76923076923077, 8.384615384615385, 6.538461538461538, 5.230769230769231, 4.076923076923077, 3.3076923076923075, 2.6923076923076925, 1.6923076923076923, 1.5384615384615385, 1.0769230769230769, 1.0769230769230769, 1.0, 0.8461538461538461, 0.7692307692307693, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.54727484814862,experiment,,,
1280,glb,2.0,56.56854249492381,0.675,-3.0,0.9622849312770868,"[86.46153846153847, 28.615384615384617, 15.538461538461538, 10.692307692307692, 8.461538461538462, 7.538461538461538, 7.153846153846154, 6.615384615384615, 5.923076923076923, 4.615384615384615, 3.076923076923077, 2.3846153846153846, 1.7692307692307692, 1.3076923076923077, 1.1538461538461537, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.82908381354373,experiment,,,
1281,glb,2.0,56.56854249492381,0.675,-3.5,1.1044614612000032,"[84.23076923076923, 32.23076923076923, 16.692307692307693, 11.461538461538462, 8.76923076923077, 7.153846153846154, 6.153846153846154, 5.615384615384615, 4.846153846153846, 3.923076923076923, 3.3076923076923075, 2.6923076923076925, 2.230769230769231, 1.9230769230769231, 1.5384615384615385, 1.3076923076923077, 1.1538461538461537, 1.0769230769230769, 0.8461538461538461, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.38461538461538464, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.03384674477848,experiment,,,
1282,glb,2.0,56.56854249492381,0.675,-4.0,9.09237371210947,"[80.84615384615384, 30.0, 16.076923076923077, 11.76923076923077, 9.0, 7.6923076923076925, 6.461538461538462, 5.615384615384615, 5.230769230769231, 5.0, 4.230769230769231, 3.3076923076923075, 2.6923076923076925, 1.6923076923076923, 1.5384615384615385, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.0769230769230769, 1.0, 0.8461538461538461, 0.7692307692307693, 0.6153846153846154, 0.46153846153846156, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.073403428154496,experiment,,,
1283,glb,2.0,56.56854249492381,0.675,0.01,0.0141558068907654,"[144.23076923076923, 37.76923076923077, 11.076923076923077, 4.3076923076923075, 1.8461538461538463, 0.46153846153846156, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",random,16.810186478335538,experiment,,,
1284,glb,2.0,56.56854249492381,0.675,0.5,0.0783391876989329,"[103.53846153846153, 41.38461538461539, 20.692307692307693, 12.615384615384615, 8.23076923076923, 5.461538461538462, 3.8461538461538463, 1.6923076923076923, 1.1538461538461537, 0.7692307692307693, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,18.98974350605768,experiment,,,
1285,glb,2.0,56.56854249492381,0.675,1.0,0.628773756194889,"[96.53846153846153, 40.38461538461539, 22.23076923076923, 14.0, 9.153846153846153, 5.769230769230769, 3.6923076923076925, 2.6923076923076925, 2.1538461538461537, 1.2307692307692308, 0.7692307692307693, 0.46153846153846156, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.28201537603846,experiment,,,
1286,glb,2.0,56.56854249492381,0.675,1.5,4.28140230775342,"[93.61538461538461, 39.69230769230769, 23.384615384615383, 14.076923076923077, 9.846153846153847, 7.461538461538462, 5.0, 3.230769230769231, 1.6153846153846154, 0.6923076923076923, 0.46153846153846156, 0.38461538461538464, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.38539718460946,experiment,,,
